,imgloc,latitude,longitude,address,neighborhood,tags,name,artistname,info
44,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5b16ae38aa4a99890c60304f/1556712947126/FullSizeRender-7.jpg,42.40151480000001,-83.1405331,"15111 Livernois Avenue, Detroit, MI",Detroit,,DETROIT MURAL #0629,Rensone,2017
45,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5acabd04575d1fd3934f2451/1556712946619/FullSizeRender-8.jpg,42.3942484,-82.9613296,"14114 East Warren Avenue, Detroit, MI",Detroit,,DETROIT MURAL #0436,Summer In The City,2017
46,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5acab257f950b7425215c4bb/1556712946568/FullSizeRender-9.jpg,42.370343,-83.097242,"1984 West Euclid Street, Detroit, MI",Virginia Park,,DETROIT MURAL #0428,Summer in the City,2017
47,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5b0f3f0d2b6a28f41d1bbe1a/1556712947037/FullSizeRender-10.jpg,42.354625,-83.080478,"5233 Trumbull Street, Detroit MI",Woodbridge,,DETROIT MURAL #0609,Sydney Brack and Sam Albaugh,2017
48,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5abccb4f0e2e72e0bad26222/1556712946248/1524145683270.jpeg,42.363101,-82.987264,"9300 Kercheval Ave., Detroit, MI",English Village,,DETROIT MURAL #0373,WC Bevan,2017
49,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5abcc97c8a922dcb2e9c69c0/1556712946183/FullSizeRender.jpg,42.3503062,-83.06176769999999,"80 West Alexandrine Street, Detroit, MI",Cass Corridor,,DETROIT MURAL #0361,Anthony Lee,2017
50,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5b0c12fc562fa7e07b14488f/1556712947030/IMAGE.JPG,42.350948,-83.0660455,"511 West Canfield Street, Detroit, MI",Midtown,,DETROIT MURAL #0613,Kevin Joy,2017
51,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab94e80575d1f05f55af1ec/1556712945864/FullSizeRender-12.jpg,42.36981919999999,-83.0677439,"314 East Baltimore Ave, Detroit, MI (Alley behind building)",Milwaukee Junction,,DETROIT MURAL #0298,Rich Ayers,2017
52,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab90eb2aa4a99a97182690d/1556712945778/FFTY-2017-Detroit-Mural-Project.jpg,42.406687,-83.223764,"18660 Bretton Drive, Detroit, MI",North Rosedale Park,,DETROIT MURAL #0283,FFTY,2017
53,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab90e9688251b9c2427ba92/1559750236253/Tylonn-Sawyer-2017-Detroit-Mural-Project.jpg,42.3787792,-83.086235,"8838 Third Ave, Detroit, MI",Virginia Park,,DETROIT MURAL #0282,Tylonn Sawyer,2017
54,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab90e5df950b759a8077926/1559750256108/FullSizeRender.jpg,42.386533,-83.0731993,"9131 Oakland Ave, Detroit, MI",North End,,DETROIT MURAL #0281,Julian Spradlin,2017
55,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1dc0503ce647150ffc553/1559750275191/Rashaun-Rucker-2017-Detroit-Mural-Project.jpg.jpg,42.3503858,-83.032823,"2200 Hunt St, Detroit, MI",McDougall - Hunt,,DETROIT MURAL #0218,Rashaun Rucker,2017
56,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1d51eaa4a996aad794bf0/1559750290387/IMAGE.JPG,42.343879,-83.0335601,"The Dequindre Cut Greenway, Detroit, MI",Wayne County,,DETROIT MURAL #0081,Unknown,2017
57,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1d59d1ae6cfb57c6c2101/1559750307432/Michael-Olszewski-2017-Detroit-Mural-Project.jpg,42.34798,-83.08655999999999,"4756 Grand River, Detroit",Woodbridge,,DETROIT MURAL #0075,Michael Olszewski,2017
58,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1d62870a6ad5d2738d331/1559750323001/tumblr_ouswaa1SjQ1w75qkio1_1280.jpg,42.36583359999999,-83.07751480000002,"6331 Third Street, Detroit, MI",Wayne State,,DETROIT MURAL #0071,WC Bevan,2017
59,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5b572a6603ce642b5e2b1e35/1557315761343/FullSizeRender-2.jpg,42.348733,-83.03856499999999,"1562 Alfred St, Detroit, MI",Eastern Market,,DETROIT MURAL #0698,Tony WHLGN,2018
60,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5b572a878a922dbc8509a20f/1557315761348/FullSizeRender.jpg,42.3469229,-83.038946,"1482 Adelaide Street, Detroit, MI",Eastern Market,,DETROIT MURAL #0670,Marlo Broughton,2018
61,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5b572ac2562fa765b769039b/1557315761353/FullSizeRender-1.jpg,42.3493661,-83.0347329,"2045 Gratiot Avenue, Detroit, MI",Eastern Market,,DETROIT MURAL #0677,Sheefy McFly,2018
62,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5b2d488e1ae6cfd5a34ec773/1557315761337/FullSizeRender-8.jpg,42.3491815,-83.0419692,"2934 Russell Street, Detroit, MI",Eastern Market,,DETROIT MURAL #0691,Pat Perry,2018
63,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab93f6b758d46cb551de2dc/1557315761217/Arlin-Graff-2017-Detroit-Mural-Project.jpg,42.342042,-83.039411,"1314 Gratiot Ave, Detroit, MI",Lafayette Park,,DETROIT MURAL #0284,Arlin Graff,2017
64,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab93fa388251b547896b6ac/1557315761229/Laura-Finlay-2017-Detroit-Mural-Project.JPG,42.348733,-83.03856499999999,"1562 Alfred St, Detroit, MI",Eastern Market,,DETROIT MURAL #0286,Laura Finlay,2017
65,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab93f86352f53bd005d0785/1559746937639/Tati-Suarez-2017-Detroit-Mural-Project.jpg,42.3490688,-83.0384029,"2799 Orleans St Detroit, MI",Eastern Market,,DETROIT MURAL #0285,Tatiana Suarez,2017
66,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab90e24575d1fd33701f1e5/1559746957646/Shades-2017-Detroit-Mural-Project.JPG,42.3474994,-83.0416315,"2739 Russell St (Rear), Detroit",Eastern Market,,DETROIT MURAL #0279,Shades,2017
67,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab90e08352f53cd311f46c3/1559746990736/Denial-2017-Detroit-Mural-Project.jpg,42.3470741,-83.04129800000001,"2719 Russell St, Detroit, MI 48207",Eastern Market,,DETROIT MURAL #0278,Denial,2017
68,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab90deb562fa76d37251a3d/1559747010778/BMike-Rick-Williams-2017-Detroit-Mural-Project.jpg,42.347839,-83.03772599999999,"1573 Adelaide St, Detroit, MI",Eastern Market,,DETROIT MURAL #0277,BMike & Rick Williams,2017
69,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab90e41758d460c889f6b70/1559747105058/IMAGE.JPG,42.3464311,-83.0407946,"2611 Russell St, Detroit, MI",Eastern Market,,DETROIT MURAL #0280,Tavar Zawacki,2017
70,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab90dc92b6a28bbf5bd89ca/1559747143400/Mary-Iverson-2017-Detroit-Mural-Project.jpg,42.348692,-83.03868399999999,"1560 Alfred St, Detroit, MI (parking lot)",Eastern Market,,DETROIT MURAL #0276,Mary Iverson,2017
71,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab90db0f950b759a8074e53/1559747164760/Camilo-Pardo-2017-Detroit-Mural-Project.jpg,42.3489539,-83.0392609,"1535 Alfred St, Detroit, MI",Eastern Market,,DETROIT MURAL #0275,Camilo Pardo,2017
72,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab90d3aaa4a99a971820c0f/1559747185917/Anthony-Lee-Eastern-Market-2017-Detroit-Mural-Project.JPG,42.3491016,-83.0383365,"1807 Alfred St, Detroit, MI (alley)",Eastern Market,,DETROIT MURAL #0272,Anthony Lee,2017
73,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab90d1f8a922da0c50fd6d0/1559747203079/Shaini-Kasztelan-Heidi-Barlow-2017-Detroit-Mural-Project.jpg,42.3491016,-83.0383365,"1807 Alfred St, Detroit, MI",Eastern Market,,DETROIT MURAL #0271,Shaini Kasztelan & Heidi Barlow,2017
74,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab90d6b352f53cd311f1e8d/1559747218505/HOXXOH-Brian-Lacey-2017-Detroit-Mural-Project.jpg,42.3491016,-83.0383365,"1807 Alfred St, Detroit, MI (alley)",Eastern Market,,DETROIT MURAL #0273,HOXXOH & Brian Lacey,2017
75,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab90cd588251b9c24275088/1559747238753/HOXXOH-2017-Detroit-Mural-Project.jpg,42.3535266,-83.0420426,"1544 Mack Ave, Detroit, MI",Forest Park,,DETROIT MURAL #0269,HOXXOH,2017
76,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab90cfa88251b9c242757d1/1559747254388/Sydney-G-James-2017-Detroit-Mural-Project.jpg,42.3506881,-83.0421448,"1461 Erskine St, Detroit, MI",Eastern Market,,DETROIT MURAL #0270,Sydney G. James & Askew,2017
77,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab90c7c8a922da0c50faf20/1559747272799/FFTY-2017-Detroit-Mural-Project.jpg,42.3506881,-83.0421448,"1461 Erskine St, Detroit, MI",Eastern Market,,DETROIT MURAL #0266,Sydney G. James & Askew,2017
78,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab90cb988251b9c242748a9/1559747478446/FullSizeRender.jpg,42.353951,-83.04083,"1820 Mack Ave, Detroit, MI",Forest Park,,DETROIT MURAL #0268,Jesse Kassel,2017
79,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab90bd903ce644cf63583ca/1559747510331/Jeremiah-Britton.JPG,42.349075,-83.03529999999999,"2000 Division St, Detroit, MI",Eastern Market,,DETROIT MURAL #0262,Jeremiah Britton,2017
80,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab90bfe03ce644cf6358bef/1559747532243/LunchMoney-WeWork-2017-Detroit-Mural-Project.jpg,42.349748,-83.0349209,"2715 Saint Aubin Street, Detroit, MI",Eastern Market,,DETROIT MURAL #0263,Lunch Money,2017
81,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ac39b61758d46fd8ce43da6/1559747546972/Bask-Matter-2017-Detroit-Mural-Project.jpg,42.346534,-83.04144099999999,"1328 Division Street, Detroit, MI",Eastern Market,,DETROIT MURAL #0257,Bask,2017
82,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab90a3d575d1f97606c661b/1559747566006/Sharktoof-2017-Detroit-Mural-Project.jpg,42.3498909,-83.0334943,"2158 Gratiot Avenue, Detroit, MI",Lafayette Park,,DETROIT MURAL #0258,SharkToof,2017
83,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab90987f950b7207d374422/1559747582290/Lauren-Napolitano-2017-Detroit-Mural-Project.jpg,42.3509335,-83.0323717,"2245 Hunt St, Detroit, MI (parking lot)",McDougall - Hunt,,DETROIT MURAL #0256,Lauren Napolitano,2017
84,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab909ccf950b7207d375228/1559747606112/Jeff-Gress-2017-Detroit-Mural-Project.jpg,42.3498909,-83.0334943,"2158 Gratiot Avenue, Detroit, MI",Lafayette Park,,DETROIT MURAL #0255,Jeff Gress,2017
85,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1db9a0e2e72081e5fc791/1559747627988/Fel3000ft-Malt-2017-Detroit-Mural-Project.jpg,42.3464311,-83.0407946,"2611 Russell St, Detroit, MI",Eastern Market,,DETROIT MURAL #0234,Fel3000ft and Malt,2017
86,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1dbcb575d1f9478b609ec/1559747654217/Woes-Kevin-Lyons.jpg,42.3516049,-83.0346632,"2151 Brewster St, Detroit, MI",Eastern Market,,DETROIT MURAL #0231,Woes & Kevin Lyons,2017
87,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1dbb303ce647150ffb8cb/1559747674825/FullSizeRender-1.jpg,42.3464261,-83.0375641,"1530 Winder St, Detroit, MI",Eastern Market,,DETROIT MURAL #0232,WC Bevan,2017
88,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1db80352f53170db6b1f0/1559747702153/FullSizeRender-2.jpg,42.3464261,-83.0375641,"1530 Winder St, Detroit, MI",Eastern Market,,DETROIT MURAL #0233,MEGGS,2017
89,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1c5f370a6ad5d27363d2d/1559747731297/Case-Maclaim-2017-Detroit-Mural-Project.jpg.jpg,42.3460483,-83.0382982,"2453 Riopelle St, Detroit, MI",Eastern Market,,DETROIT MURAL #0230,Case Maclaim,2017
90,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1c824f950b76484f6fe45/1559747746099/Ouizi-2017-Detroit-Mural-Project.jpg,42.348234,-83.037463,"2628 Orleans Street, Detroit, MI",Eastern Market,,DETROIT MURAL #0120,Ouizi,2017
91,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1c8126d2a73b789dbc480/1559747764299/James-Bullough-2017-Detroit-Mural-Project.jpg,42.348097,-83.038014,"2633 Orleans Street, Detroit, MI",Eastern Market,,DETROIT MURAL #0119,James Bullough,2017
92,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1c4418a922d21ca7e664b/1559747784606/tumblr_osbgz6AJqe1w75qkio1_1280.jpg,42.3493547,-83.04147379999999,"1450 Wilkins St, Detroit, MI",Eastern Market,,DETROIT MURAL #0101,OUIZI and Michelle Tanguay,2017
93,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1c9131ae6cfb57c6a220e/1559747800814/FullSizeRender-3.jpg,42.3478461,-83.0394931,"1500 Division Street, Detroit, MI",Eastern Market,,DETROIT MURAL #0186,SharkToof,2017
94,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1d07a6d2a73b789dd1dcc/1559747816501/tumblr_oto883rjSS1w75qkio1_r1_1280.jpg,42.3474994,-83.0416315,"2739 Russell St (Rear), Detroit",Eastern Market,,DETROIT MURAL #0225,Nivek Monet,2017
95,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1cfe50e2e72081e5e00fc/1559747856130/tumblr_oto833Vb1K1w75qkio1_r1_1280.jpg,42.3497953,-83.03889029999999,"2899 Orleans Street, Detroit, MI",Eastern Market,,DETROIT MURAL #0214,Greg Mike,2016
96,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1c9641ae6cfb57c6a2e98/1559747875455/1521600877248.jpeg,42.34837890000001,-83.0376203,"Cutters Bar & Grill, Detroit, MI",Eastern Market,,DETROIT MURAL #0226,Sydney G. James,2016
97,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1d0ab2b6a285eb10ed94e/1559748030461/tumblr_otogd5zRrM1w75qkio1_1280.jpg,42.3491815,-83.0419692,"2934 Russell St, Detroit, MI",Eastern Market,,DETROIT MURAL #0215,Ellen Rutt and Jesse Kassel,2016
98,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1ccd62b6a285eb10e3bf6/1559748050428/tumblr_oto80uqrJt1w75qkio1_1280.jpg,42.351012,-83.035685,"2903 Saint Aubin Street, Detroit, MI",Eastern Market,,DETROIT MURAL #0192,Apexer,2016
99,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1c8aa8a922d21ca7f27ed/1559748075328/1521600703475.jpeg,42.3475589,-83.03857099999999,"1525 Adelaide Street, Detroit, MI",Eastern Market,,DETROIT MURAL #0184,Zak Meers,2016
100,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1c8eb8a922d21ca7f3248/1559748097624/tumblr_oto7w3gB2J1w75qkio1_1280.jpg,42.3471888,-83.03898579999999,"2600 Riopelle Street, Detroit, MI",Eastern Market,,DETROIT MURAL #0182,Zak Meers,2016
101,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1c8ce758d46f2165dd4d4/1559748113644/tumblr_oto7vvAFcY1w75qkio1_r1_1280.jpg,42.3471888,-83.03898579999999,"2600 Riopelle Street, Detroit, MI",Eastern Market,,DETROIT MURAL #0181,Zak Meers,2016
102,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1c8be03ce647150fcc8b7/1559748152856/FullSizeRender.jpg,42.3455528,-83.0363531,"1798 Jay St, Detroit, MI",Lafayette Park,,DETROIT MURAL #0180,"MEGGS, Taylor White, & Lauren Ys",2016
103,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1c53eaa4a996aad76b800/1559748195155/1521599819242.jpeg,42.3451662,-83.0376656,"1548 E Fisher Service Dr, Detroit, MI",Lafayette Park,,DETROIT MURAL #0170,Shades,2016
104,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1c9b60e2e72081e5d0066/1559748219680/1521600955032.jpeg,42.3483627,-83.037627,"2638 Orleans Street, Detroit, MI",Eastern Market,,DETROIT MURAL #0163,Tony Rave,2016
105,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1c983575d1f9478b33785/1559748235474/1521600907725.jpeg,42.3483627,-83.037627,"2638 Orleans, Detroit, MI",Eastern Market,,DETROIT MURAL #0161,Tylonn Sawyer,2016
106,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1ca910e2e72081e5d25f1/1559748252269/tumblr_oto8alDrbx1w75qkio1_1280.jpg,42.3455867,-83.0366621,"1544 Gratiot Ave, Detroit, MI",Lafayette Park,,DETROIT MURAL #0154,Apexer,2016
107,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1caa51ae6cfb57c6a65cd/1559748268869/tumblr_oto8baE2jJ1w75qkio1_1280.jpg,42.3455867,-83.0366621,"1544 Gratiot Ave, Detroit, MI",Lafayette Park,,DETROIT MURAL #0152,Slick,2016
108,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1cbc90e2e72081e5d5a6b/1559748285508/tumblr_oto8r9pvAj1w75qkio1_r1_1280.jpg,42.3464311,-83.0407946,"2611 Russell Street, Detroit, MI",Eastern Market,,DETROIT MURAL #0148,Joseph Konert,2016
109,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1cd96758d46f2165e9b61/1559748301783/tumblr_oto82fQGi31w75qkio1_r1_1280.jpg,42.3474994,-83.0416315,"2739 Russell Street, Detroit, MI",Eastern Market,,DETROIT MURAL #0144,Ben Saginaw,2016
110,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1cf431ae6cfb57c6b251f/1559748318117/tumblr_oto88moeVa1w75qkio1_1280.jpg,42.3469898,-83.0414868,"1353 Division Street, Detroit, MI",Eastern Market,,DETROIT MURAL #0138,Shaina Kasztelan & Heidi Barlow,2016
111,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1c7cbf950b76484f6eee0/1559748334681/1521600468853.jpeg,42.3465894,-83.03867590000002,"1489 Winder Street, Detroit, MI",Eastern Market,,DETROIT MURAL #0115,Ghost Beard and Patch Whisky,2016
112,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1c7b7352f53170db3a31a/1559748350631/1521600451202.jpeg,42.3464822,-83.0381725,"2478 Riopelle Street, Detroit, MI",Eastern Market,,DETROIT MURAL #0114,Felipe Pantone,2016
113,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1c741575d1f9478b2d620/1559748368253/1521600332142.jpeg,42.3467706,-83.0368836,"2418 Orleans Street, Detroit, MI",Eastern Market,,DETROIT MURAL #0109,Hebru Brantley,2016
114,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1c9751ae6cfb57c6a313d/1559748386953/1521600893611.jpeg,42.3485464,-83.03781459999999,"1801 Division Street, Detroit, MI",Eastern Market,,DETROIT MURAL #0162,Mr. Jago & Xenx,2016
115,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1ca3003ce647150fd0739/1559748407508/Slick-2016-Detroit-Mural-Project.jpg,42.349075,-83.03529999999999,"2000 Division Street, Detroit, MI",Eastern Market,,DETROIT MURAL #0227,Slick,2016
116,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1ca86575d1f9478b3649c/1559748583673/Ghost-Beard-Patch-Whisky-2016-Detroit-Mural-Project.jpg,42.3455867,-83.0366621,"1544 Gratiot Ave, Detroit, MI",Lafayette Park,,DETROIT MURAL #0155,Ghost Beard and Patch Whisky,2016
117,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1ca9c88251b292be99993/1559748601445/Hueman-2016-Detroit-Mural-Project.jpg,42.3417368,-83.0397492,"2099 Rivard Street, Detroit, MI",Lafayette Park,,DETROIT MURAL #0153,Hueman,2016
118,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1cbb988251b292be9c8f5/1559748614623/Detroit-Mural-Project-2016-Cey-Adams.jpg,42.3451662,-83.0376656,"1548 E Fisher Service Dr, Detroit, MI",Lafayette Park,,DETROIT MURAL #0149,Cey Adams,2016
119,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1cf2a758d46f2165ede96/1559748656824/Detroit-Mural-Project-2016-Sheefy-McFly.jpg,42.3470741,-83.04129800000001,"2719 Russell Street, Detroit, MI",Eastern Market,,DETROIT MURAL #0139,Sheefy McFly,2016
120,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1cf0e352f53170db4d1bc/1559748671827/Detroit-Mural-Project-2016-Clifton-Perry.jpg,42.34844500000001,-83.03955599999999,"1500 Alfred Street, Detroit, MI",Eastern Market,,DETROIT MURAL #0140,Clifton Perry,2016
121,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1cfb66d2a73b789dcfe53/1559748690354/Detroit-Mural-Project-2016-Dabls.jpg,42.3509097,-83.0369183,"1950 Wilkins Street, Detroit, MI",Eastern Market,,DETROIT MURAL #0137,Olayami Dabls,2016
122,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab94175aa4a9968418e4983/1559748712481/Detroit-Mural-Project-2016-Apexer.jpg,42.3471609,-83.03643129999999,"1841 Gratiot Avenue, Detroit, MI",Eastern Market,,DETROIT MURAL #0295,Apexer,2016
123,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab941128a922d97f510b42b/1559748730070/Detroit-Mural-Project-2016-Kirstin-Farr.jpg,42.3424059,-83.038179,"2011 Russell St, Detroit, MI",Lafayette Park,,DETROIT MURAL #0293,Kirstin Farr,2016
124,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab940fa1ae6cf23575e5ce6/1559748747717/Detroit-Mural-Project-2016-Pixel-Pancho.jpg,42.342852,-83.038409,"2105 Russell St, Detroit, MI",Lafayette Park,,DETROIT MURAL #0292,Pixel Pancho,2016
125,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab940480e2e72d3f74bc63e/1559748771253/Detroit-Mural-Project-2016-Marka27.JPG,42.3452819,-83.0375103,"1485 Gratiot Ave, Detroit, MI",Lafayette Park,,DETROIT MURAL #0291,Marka27,2016
126,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab9401bf950b714572ca551/1559748790037/Detroit-Mural-Project-2016-Kevin-Lyons.jpg,42.3488927,-83.0346105,"2008 Gratiot Avenue, Detroit, MI",Lafayette Park,,DETROIT MURAL #0289,Kevin Lyons,2016
127,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab90c9f70a6ad8579a01a5b/1559748807368/Detroit-Mural-Project-2016-1010.jpg,42.3533148,-83.04119899999999,"3555 Orleans St, Detroit, MI",Detroit,,DETROIT MURAL #0267,1010,2016
